15	536
15.0833	1072
15.1626	1608
15.2466	2144
15.3399	2680
15.3677	3216
15.4984	3752
15.5267	4288
15.5545	4824
15.7134	5360
15.7507	5896
15.779	6432
15.8068	6968
16.0163	7504
16.0403	8040
16.0686	8576
16.0964	9112
16.1336	9648
16.1525	10184
16.1898	10720
16.4888	11256
16.5171	11792
16.5449	12328
16.5821	12864
16.601	13400
16.6383	13936
16.6755	14472
16.6944	15008
16.7316	15544
16.76	16080
17.1896	16616
17.2179	17152
17.2457	17688
17.283	18224
17.3113	18760
17.3391	19296
17.3764	19832
17.3952	20368
17.4325	20904
17.4886	21440
17.5169	21976
17.5447	22512
17.582	23048
17.6009	23584
17.6381	24120
18.1716	24656
18.2366	13936
18.2644	14472
18.2739	15008
18.3017	15544
18.3111	16080
18.3206	16616
18.33	17152
18.3673	17688
18.3767	18224
18.3861	18760
18.3956	19296
18.405	19832
18.4328	20368
18.4706	20904
18.4984	21440
18.5078	21976
18.5356	22512
18.5635	23048
18.5729	23584
18.6007	24120
18.6285	24656
19.1525	25192
19.162	25728
19.1714	26264
19.3036	26800
19.313	27336
19.3225	27872
19.3319	26800
19.3413	27336
19.3791	27872
19.3885	28408
19.398	28944
19.4169	29480
19.4263	30016
19.4641	30552
19.4735	31088
19.4829	31624
19.4924	31088
19.5018	31624
19.5113	32160
19.5207	32696
19.5679	33232
19.5773	33768
19.5868	34304
19.5962	33232
19.6057	33768
19.6151	34304
19.6245	34840
19.634	35376
19.7189	35912
19.7284	36448
19.7378	36984
19.7567	37520
19.7661	38056
19.7756	38592
19.785	39128
19.7945	39664
19.8794	40200
19.8889	40736
19.8983	41272
19.9077	39128
19.9172	39664
19.9266	40200
19.9361	40736
19.9455	41272
19.9549	41808
19.9644	42344
20.021	42880
20.0305	43416
20.0399	43952
20.0493	41272
20.0588	41808
20.0682	42344
20.0777	42880
20.0871	43416
20.0965	43952
20.106	44488
20.1154	45024
20.1532	45560
20.1626	46096
20.1721	46632
20.1909	47168
20.2004	47704
20.2098	48240
20.2193	48776
20.2287	49312
20.2381	49848
20.2476	50384
20.257	50920
20.2948	51456
20.3042	51992
20.3137	52528
20.3231	51456
20.3325	51992
20.342	52528
20.3514	53064
20.3609	53600
20.3703	54136
20.3797	54672
20.3892	55208
20.3986	55744
20.4081	56280
20.4647	56816
20.4741	57352
20.4836	57888
20.5025	58424
20.5119	58960
20.5213	59496
20.5308	60032
20.5402	60568
20.5497	61104
20.5591	61640
20.5685	62176
20.578	62712
20.5874	63248
20.6441	63784
20.6535	64320
20.6629	64856
20.6724	63784
20.6818	64320
20.6913	64856
20.7007	65392
20.7101	65928
20.7196	66464
20.729	67000
20.7385	67536
20.7479	68072
20.7573	68608
20.7668	69144
20.7762	69680
20.8234	70216
20.8329	70752
20.8423	71288
20.8612	71824
20.8801	72360
20.8895	72896
20.8989	73432
20.9084	73968
20.9178	74504
20.9273	75040
20.9367	75576
20.9461	76112
20.9556	76648
20.9745	77184
20.9933	77720
21.05	78256
21.0594	78792
21.0689	79328
21.0877	78792
21.1066	79328
21.3426	78256
21.8241	77720
22.2772	12328
22.2772	12351
22.4282	12374
22.4471	12397
22.4754	12420
22.5037	12443
22.5321	12466
22.5698	12489
22.6076	12512
22.6359	12534
22.6548	12556
22.6737	12578
22.6925	12600
22.8247	12622
22.8436	12644
22.8813	12666
22.9002	12688
22.938	12710
22.9569	12732
22.9757	12754
23.0041	12776
23.0229	12798
23.0513	12820
23.0796	12842
23.174	12864
23.1929	12886
23.2306	12908
23.2495	12930
23.2873	12952
23.3061	12974
23.325	12996
23.3628	13018
23.3817	13040
23.4194	13062
23.4383	13083
23.5421	13104
23.561	13125
23.5988	13146
23.6271	13167
23.646	13188
23.6837	13209
23.7026	13230
23.7215	13251
23.7593	13272
23.7781	13293
23.8159	13314
23.8348	13335
23.9292	13356
23.9481	13377
23.9858	13398
24.0236	13419
24.0425	13440
24.0802	13461
24.0991	13482
24.118	13503
24.1557	13524
24.1746	13545
24.2124	13566
24.2313	13587
24.3351	13608
24.354	13629
24.3917	13650
24.4295	13671
24.4484	13692
24.4956	13712
24.5145	13732
24.5428	13752
24.5805	13772
24.5994	13792
24.6372	13812
24.6561	13832
24.7505	13852
24.7693	13872
24.8071	13892
24.8449	13912
24.8637	13932
24.9015	13952
24.9204	13972
24.9487	13992
24.9865	14012
25.0053	14032
25.0431	14052
25.062	14072
25.1564	14092
25.1753	14112
25.213	14132
25.2508	14152
25.2697	14172
25.3074	14192
25.3263	14212
25.3452	14232
25.3924	14252
25.4301	14272
25.4679	14292
25.4962	14312
25.5151	14332
25.6095	14352
25.6284	14372
25.6661	14391
25.7039	14410
